date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
2012-11-03 01:00:00,0.0,-274.49999999999994,0.0,0.0,75.0,1.0,724.0
2012-11-03 02:00:00,0.0,-274.99999999999994,0.0,0.0,75.0,1.0,568.0
2012-11-03 03:00:00,0.0,-275.88999999999993,0.0,0.0,20.0,1.0,343.0
2012-11-03 04:00:00,0.0,-276.4,0.0,0.0,20.0,1.0,383.0
2012-11-03 05:00:00,0.0,-276.73999999999995,0.0,0.0,1.0,0.0,703.0
2012-11-03 06:00:00,0.0,-276.90999999999997,0.0,0.0,20.0,1.0,1229.0
2012-11-03 07:00:00,0.0,-277.05999999999995,0.0,0.0,20.0,1.0,2057.0
2012-11-03 08:00:00,0.0,-277.30999999999995,0.0,0.0,40.0,1.0,3246.0
2012-11-03 09:00:00,0.0,-274.8299999999999,0.0,0.0,75.0,1.0,4390.0
2012-11-03 10:00:00,0.0,-273.44999999999993,0.0,0.0,75.0,1.0,4573.0
2012-11-03 11:00:00,0.0,-272.36999999999995,0.0,0.0,75.0,1.0,4269.0
2012-11-03 12:00:00,0.0,-271.44999999999993,0.0,0.0,75.0,1.0,4833.0
2012-11-03 13:00:00,0.0,-270.86999999999995,0.0,0.0,75.0,1.0,4442.0
2012-11-03 14:00:00,0.0,-270.56999999999994,0.0,0.0,40.0,1.0,4397.0
2012-11-03 15:00:00,0.0,-270.4,0.0,0.0,40.0,1.0,4314.0
2012-11-03 16:00:00,0.0,-270.00999999999993,0.0,0.0,75.0,1.0,4413.0
2012-11-03 17:00:00,0.0,-269.88999999999993,0.0,0.0,75.0,1.0,4125.0
2012-11-03 18:00:00,0.0,-270.00999999999993,0.0,0.0,75.0,1.0,4004.0
2012-11-03 19:00:00,0.0,-270.16999999999996,0.0,0.0,90.0,1.0,3404.0
2012-11-03 20:00:00,0.0,-270.36999999999995,0.0,0.0,90.0,1.0,2777.0
2012-11-03 21:00:00,0.0,-270.36999999999995,0.0,0.0,90.0,1.0,2579.0
2012-11-03 22:00:00,0.0,-270.62999999999994,0.0,0.0,90.0,1.0,2552.0
2012-11-03 23:00:00,0.0,-270.71999999999997,0.0,0.0,90.0,1.0,1952.0
2012-11-04 00:00:00,0.0,-270.62999999999994,0.0,0.0,90.0,1.0,2125.0
2012-11-04 01:00:00,0.0,-270.69999999999993,0.0,0.0,90.0,1.0,730.0
2012-11-04 02:00:00,0.0,-270.87999999999994,0.0,0.0,90.0,1.0,345.0
2012-11-04 03:00:00,0.0,-270.8299999999999,0.0,0.0,90.0,1.0,223.0
2012-11-04 04:00:00,0.0,-270.9,0.0,0.0,90.0,1.0,355.5
2012-11-04 05:00:00,0.0,-270.96999999999997,0.0,0.0,90.0,1.0,488.0
2012-11-04 06:00:00,0.0,-271.21999999999997,0.0,0.0,90.0,1.0,710.0
2012-11-04 07:00:00,0.0,-271.21999999999997,0.0,0.0,90.0,1.0,1165.0
2012-11-04 08:00:00,0.0,-271.21,0.0,0.0,90.0,6.0,2067.0
2012-11-04 09:00:00,0.0,-270.85999999999996,0.0,0.0,90.0,1.0,2911.0
2012-11-04 10:00:00,0.0,-270.19999999999993,0.0,0.0,90.0,1.0,3527.0
2012-11-04 11:00:00,0.0,-269.84999999999997,0.0,0.0,90.0,1.0,3765.0
2012-11-04 12:00:00,0.0,-269.53999999999996,0.0,0.0,90.0,1.0,4063.0
2012-11-04 13:00:00,0.0,-269.18999999999994,0.0,0.0,90.0,1.0,4043.0
2012-11-04 14:00:00,0.0,-268.16999999999996,0.0,0.0,90.0,1.0,4200.0
2012-11-04 15:00:00,0.0,-267.85999999999996,0.0,0.0,90.0,1.0,4105.0
2012-11-04 16:00:00,0.0,-267.85999999999996,0.0,0.0,90.0,1.0,4015.0
2012-11-04 17:00:00,0.0,-268.21,0.0,0.0,90.0,1.0,3620.0
2012-11-04 18:00:00,0.0,-268.5799999999999,0.0,0.0,90.0,1.0,3652.0
2012-11-04 19:00:00,0.0,-268.88999999999993,0.0,0.0,90.0,1.0,2837.0
2012-11-04 20:00:00,0.0,-269.09999999999997,0.0,0.0,90.0,1.0,2446.0
2012-11-04 21:00:00,0.0,-269.23999999999995,0.0,0.0,90.0,1.0,1950.0
2012-11-04 22:00:00,0.0,-269.59999999999997,0.0,0.0,90.0,1.0,1451.0
2012-11-04 23:00:00,0.0,-269.75999999999993,0.0,0.0,90.0,6.0,999.0
2012-11-05 00:00:00,0.0,-270.22999999999996,0.0,0.0,90.0,1.0,1720.0
2012-11-05 01:00:00,0.0,-270.62999999999994,0.0,0.0,75.0,1.0,1299.0
2012-11-05 02:00:00,0.0,-271.3299999999999,0.0,0.0,40.0,1.0,304.0
2012-11-05 03:00:00,0.0,-271.43999999999994,0.0,0.0,20.0,1.0,412.0
2012-11-05 04:00:00,0.0,-272.84999999999997,0.0,0.0,75.0,5.0,753.0
2012-11-05 05:00:00,0.0,-273.63999999999993,0.0,0.0,20.0,1.0,2562.0
2012-11-05 06:00:00,0.0,-274.11999999999995,0.0,0.0,20.0,1.0,5658.0
2012-11-05 07:00:00,0.0,-273.97999999999996,0.0,0.0,1.0,0.0,6877.0
2012-11-05 08:00:00,0.0,-273.60999999999996,0.0,0.0,90.0,1.0,5981.0
2012-11-05 09:00:00,0.0,-272.03999999999996,0.0,0.0,90.0,1.0,4999.0
2012-11-05 10:00:00,0.0,-270.30999999999995,0.0,0.0,90.0,1.0,4408.0
2012-11-05 11:00:00,0.0,-268.94999999999993,0.0,0.0,90.0,1.0,4575.0
2012-11-05 12:00:00,0.0,-268.46999999999997,0.0,0.0,90.0,1.0,4710.0
2012-11-05 13:00:00,0.0,-267.8299999999999,0.0,0.0,90.0,1.0,4648.0
2012-11-05 14:00:00,0.0,-267.59,0.0,0.0,46.0,0.0,4968.0
2012-11-05 15:00:00,0.0,-266.66499999999996,0.0,0.0,46.0,0.0,5546.0
2012-11-05 16:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,6124.0
2012-11-05 17:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,6134.0
2012-11-05 18:00:00,0.0,-267.03999999999996,0.0,0.0,46.0,0.0,4265.0
2012-11-05 19:00:00,0.0,-266.39,0.0,0.0,46.0,0.0,3340.0
2012-11-05 20:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,2415.0
2012-11-05 21:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,1963.0
2012-11-05 22:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,1454.0
2012-11-05 23:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,938.0
2012-11-06 00:00:00,0.0,-265.73999999999995,0.0,0.0,46.0,0.0,537.0
2012-11-06 01:00:00,0.0,-271.88999999999993,0.0,0.0,98.0,0.0,313.0
2012-11-06 02:00:00,0.0,-271.88999999999993,0.0,0.0,98.0,0.0,256.0
2012-11-06 03:00:00,0.0,-271.88999999999993,0.0,0.0,98.0,0.0,356.0
2012-11-06 04:00:00,0.0,-271.88999999999993,0.0,0.0,98.0,0.0,788.0
2012-11-06 05:00:00,0.0,-271.88999999999993,0.0,0.0,98.0,0.0,2565.0
2012-11-06 06:00:00,0.0,-271.88999999999993,0.0,0.0,98.0,0.0,5330.0
2012-11-06 07:00:00,0.0,-271.38999999999993,0.0,0.0,99.0,0.0,6181.0
2012-11-06 08:00:00,0.0,-271.38999999999993,0.0,0.0,99.0,0.0,6182.0
2012-11-06 09:00:00,0.0,-271.38999999999993,0.0,0.0,99.0,0.0,5720.0
2012-11-06 10:00:00,0.0,-271.38999999999993,0.0,0.0,99.0,0.0,4612.0
2012-11-06 11:00:00,0.0,-270.28499999999997,0.0,0.0,94.5,2.5,4639.0
2012-11-06 12:00:00,0.0,-269.17999999999995,0.0,0.0,90.0,5.0,4666.0
2012-11-06 13:00:00,0.0,-268.25999999999993,0.0,0.0,90.0,1.0,5022.0
2012-11-06 14:00:00,0.0,-268.10999999999996,0.0,0.0,90.0,1.0,5490.0
2012-11-06 15:00:00,0.0,-267.91999999999996,0.0,0.0,90.0,1.0,5973.0
2012-11-06 16:00:00,0.0,-267.71,0.0,0.0,90.0,5.0,6201.0
2012-11-06 17:00:00,0.0,-267.65,0.0,0.0,90.0,5.0,5453.0
2012-11-06 18:00:00,0.0,-267.55999999999995,0.0,0.0,90.0,4.0,3921.0
2012-11-06 19:00:00,0.0,-267.42999999999995,0.0,0.0,90.0,4.0,2835.0
2012-11-06 20:00:00,0.0,-267.28,0.0,0.0,90.0,4.0,2450.0
2012-11-06 21:00:00,0.0,-267.46,0.0,0.0,90.0,4.0,2078.0
2012-11-06 22:00:00,0.0,-267.73999999999995,0.0,0.0,90.0,4.0,1671.0
2012-11-06 23:00:00,0.0,-267.79999999999995,0.0,0.0,90.0,4.0,1472.0
2012-11-07 00:00:00,0.0,-268.27,0.0,0.0,90.0,4.0,792.0
2012-11-07 01:00:00,0.0,-269.02,0.0,0.0,90.0,6.0,811.0
2012-11-07 02:00:00,0.0,-269.23999999999995,0.0,0.0,90.0,6.0,671.0
2012-11-07 03:00:00,0.0,-269.46999999999997,0.0,0.0,90.0,6.0,474.0
2012-11-07 04:00:00,0.0,-269.15,0.0,0.0,90.0,6.0,790.0
2012-11-07 05:00:00,0.0,-268.72999999999996,0.0,0.0,90.0,6.0,2619.0
2012-11-07 06:00:00,0.0,-268.78999999999996,0.0,0.0,90.0,6.0,5788.0
2012-11-07 07:00:00,0.0,-268.88999999999993,0.0,0.0,90.0,2.0,7088.0
2012-11-07 08:00:00,0.0,-268.61999999999995,0.0,0.0,90.0,5.0,6264.0
2012-11-07 09:00:00,0.0,-268.15,0.0,0.0,90.0,1.0,5230.0
2012-11-07 10:00:00,0.0,-267.87999999999994,0.0,0.0,90.0,1.0,4567.0
2012-11-07 11:00:00,0.0,-267.68999999999994,0.0,0.0,90.0,1.0,4769.0
2012-11-07 12:00:00,0.0,-267.15999999999997,0.0,0.0,90.0,1.0,5011.0
2012-11-07 13:00:00,0.0,-267.30999999999995,0.0,0.0,90.0,1.0,4889.0
2012-11-07 14:00:00,0.0,-267.46999999999997,0.0,0.0,90.0,6.0,5367.0
2012-11-07 15:00:00,0.0,-267.72999999999996,0.0,0.0,90.0,6.0,5678.0
2012-11-07 16:00:00,0.0,-268.09,0.0,0.0,90.0,6.0,6267.0
2012-11-07 17:00:00,0.0,-268.34,0.0,0.0,90.0,5.0,6057.0
2012-11-07 18:00:00,0.0,-268.78999999999996,0.0,0.0,90.0,5.0,4883.0
2012-11-07 19:00:00,0.0,-269.11999999999995,0.0,0.0,90.0,1.0,2927.0
2012-11-07 20:00:00,0.0,-269.21999999999997,0.0,0.0,90.0,1.0,2594.0
2012-11-07 21:00:00,0.0,-269.31999999999994,0.0,0.0,90.0,1.0,2347.0
2012-11-07 22:00:00,0.0,-269.36999999999995,0.0,0.0,90.0,6.0,1544.0
2012-11-07 23:00:00,0.0,-269.53999999999996,0.0,0.0,90.0,1.0,1219.0
2012-11-08 00:00:00,0.0,-269.50999999999993,0.0,0.0,90.0,1.0,783.0
2012-11-08 01:00:00,0.0,-269.65999999999997,0.0,0.0,90.0,1.0,357.0
2012-11-08 02:00:00,0.0,-269.88999999999993,0.0,0.0,90.0,1.0,286.0
2012-11-08 03:00:00,0.0,-269.97999999999996,0.0,0.0,90.0,1.0,396.0
2012-11-08 04:00:00,0.0,-269.97999999999996,0.0,0.0,90.0,1.0,791.0
2012-11-08 05:00:00,0.0,-270.00999999999993,0.0,0.0,90.0,1.0,2681.0
2012-11-08 06:00:00,0.0,-270.00999999999993,0.0,0.0,90.0,1.0,5614.0
2012-11-08 07:00:00,0.0,-269.91999999999996,0.0,0.0,90.0,1.0,6834.0
2012-11-08 08:00:00,0.0,-269.35999999999996,0.0,0.0,90.0,1.0,6280.0
2012-11-08 09:00:00,0.0,-268.90999999999997,0.0,0.0,90.0,1.0,5460.0
2012-11-08 10:00:00,0.0,-267.98999999999995,0.0,0.0,90.0,1.0,4670.0
2012-11-08 11:00:00,0.0,-267.59,0.0,0.0,90.0,1.0,5071.0
2012-11-08 12:00:00,0.0,-266.43999999999994,0.0,0.0,90.0,1.0,5246.0
2012-11-08 13:00:00,0.0,-266.3299999999999,0.0,0.0,75.0,1.0,5039.0
2012-11-08 14:00:00,0.0,-265.77,0.0,0.0,90.0,1.0,5411.0
2012-11-08 15:00:00,0.0,-265.72999999999996,0.0,0.0,90.0,1.0,5866.0
2012-11-08 16:00:00,0.0,-265.99999999999994,0.0,0.0,90.0,1.0,6556.0
2012-11-08 17:00:00,0.0,-266.50999999999993,0.0,0.0,90.0,1.0,6204.0
2012-11-08 18:00:00,0.0,-267.38999999999993,0.0,0.0,90.0,1.0,4688.0
2012-11-08 19:00:00,0.0,-268.50999999999993,0.0,0.0,40.0,1.0,3326.0
2012-11-08 20:00:00,0.0,-269.29999999999995,0.0,0.0,75.0,1.0,3229.0
2012-11-08 21:00:00,0.0,-269.78,0.0,0.0,75.0,1.0,2790.0
2012-11-08 22:00:00,0.0,-270.04999999999995,0.0,0.0,40.0,1.0,1946.0
2012-11-08 23:00:00,0.0,-270.19999999999993,0.0,0.0,90.0,1.0,1181.0
2012-11-09 00:00:00,0.0,-270.19999999999993,0.0,0.0,75.0,1.0,649.0
2012-11-09 01:00:00,0.0,-270.38999999999993,0.0,0.0,40.0,1.0,422.0
2012-11-09 02:00:00,0.0,-270.60999999999996,0.0,0.0,40.0,1.0,340.0
2012-11-09 03:00:00,0.0,-270.9,0.0,0.0,40.0,1.0,365.0
2012-11-09 04:00:00,0.0,-270.85999999999996,0.0,0.0,20.0,1.0,683.0
2012-11-09 05:00:00,0.0,-270.94999999999993,0.0,0.0,20.0,1.0,2471.0
2012-11-09 06:00:00,0.0,-270.9,0.0,0.0,1.0,0.0,5538.0
2012-11-09 07:00:00,0.0,-270.9,0.0,0.0,1.0,0.0,6880.0
2012-11-09 08:00:00,0.0,-270.40999999999997,0.0,0.0,1.0,0.0,5906.0
2012-11-09 09:00:00,0.0,-269.22999999999996,0.0,0.0,1.0,0.0,5234.0
2012-11-09 10:00:00,0.0,-267.63999999999993,0.0,0.0,1.0,0.0,4719.0
2012-11-09 11:00:00,0.0,-264.13999999999993,0.0,0.0,75.0,1.0,5304.0
2012-11-09 12:00:00,0.0,-263.80999999999995,0.0,0.0,1.0,0.0,5487.0
2012-11-09 13:00:00,0.0,-262.09,0.0,0.0,40.0,1.0,5532.0
2012-11-09 14:00:00,0.0,-261.72999999999996,0.0,0.0,40.0,1.0,5816.0
2012-11-09 15:00:00,0.0,-261.65999999999997,0.0,0.0,75.0,1.0,5958.0
2012-11-09 16:00:00,0.0,-262.18999999999994,0.0,0.0,40.0,1.0,6455.0
2012-11-09 17:00:00,0.0,-264.23999999999995,0.0,0.0,40.0,1.0,6154.0
2012-11-09 18:00:00,0.0,-266.49999999999994,0.0,0.0,20.0,1.0,5330.0
2012-11-09 19:00:00,0.0,-267.75999999999993,0.0,0.0,20.0,1.0,3540.0
2012-11-09 20:00:00,0.0,-268.21,0.0,0.0,1.0,0.0,3193.0
2012-11-09 21:00:00,0.0,-268.41999999999996,0.0,0.0,1.0,0.0,2948.0
2012-11-09 22:00:00,0.0,-268.93999999999994,0.0,0.0,20.0,1.0,2496.0
2012-11-09 23:00:00,0.0,-269.04999999999995,0.0,0.0,20.0,1.0,1707.0
2012-11-10 00:00:00,0.0,-269.65999999999997,0.0,0.0,1.0,0.0,1090.0
2012-11-10 01:00:00,0.0,-270.31999999999994,0.0,0.0,1.0,0.0,735.0
2012-11-10 02:00:00,0.0,-270.56999999999994,0.0,0.0,1.0,0.0,537.0
2012-11-10 03:00:00,0.0,-270.66999999999996,0.0,0.0,20.0,1.0,371.0
2012-11-10 04:00:00,0.0,-271.00999999999993,0.0,0.0,20.0,1.0,397.0
2012-11-10 05:00:00,0.0,-271.04999999999995,0.0,0.0,75.0,1.0,696.0
2012-11-10 06:00:00,0.0,-271.19999999999993,0.0,0.0,40.0,5.0,1301.0
2012-11-10 07:00:00,0.0,-271.06999999999994,0.0,0.0,40.0,1.0,1932.0
2012-11-10 08:00:00,0.0,-270.21,0.0,0.0,20.0,1.0,2952.0
2012-11-10 09:00:00,0.0,-268.43999999999994,0.0,0.0,20.0,1.0,3529.0
2012-11-10 10:00:00,0.0,-266.24999999999994,0.0,0.0,20.0,1.0,3837.0
2012-11-10 11:00:00,0.0,-264.54999999999995,0.0,0.0,20.0,1.0,4338.0
2012-11-10 12:00:00,0.0,-263.15,0.0,0.0,20.0,1.0,4762.0
2012-11-10 13:00:00,0.0,-262.30999999999995,0.0,0.0,75.0,1.0,4367.0
2012-11-10 14:00:00,0.0,-262.27,0.0,0.0,75.0,1.0,4369.0
2012-11-10 15:00:00,0.0,-262.31999999999994,0.0,0.0,1.0,0.0,4536.0
2012-11-10 16:00:00,0.0,-263.29999999999995,0.0,0.0,1.0,0.0,4520.0
2012-11-10 17:00:00,0.0,-264.84,0.0,0.0,90.0,1.0,4677.0
2012-11-10 18:00:00,0.0,-265.59,0.0,0.0,90.0,1.0,4025.0
2012-11-10 19:00:00,0.0,-266.05999999999995,0.0,0.0,90.0,1.0,3128.0
2012-11-10 20:00:00,0.0,-266.11999999999995,0.0,0.0,90.0,1.0,2905.0
2012-11-10 21:00:00,0.0,-266.21999999999997,0.0,0.0,90.0,1.0,2853.0
2012-11-10 22:00:00,0.0,-266.06999999999994,0.0,0.0,90.0,1.0,3288.0
2012-11-10 23:00:00,0.0,-265.96999999999997,0.0,0.0,90.0,1.0,2239.0
2012-11-11 00:00:00,0.0,-266.03,0.0,0.0,90.0,4.0,1381.0
2012-11-11 01:00:00,0.0,-266.42999999999995,0.0,0.0,90.0,2.0,922.0
2012-11-11 02:00:00,0.0,-266.28999999999996,0.0,0.0,90.0,5.0,626.0
2012-11-11 03:00:00,0.0,-266.03999999999996,0.0,0.0,90.0,6.0,331.0
2012-11-11 04:00:00,0.0,-266.19999999999993,0.0,0.0,90.0,10.0,304.0
2012-11-11 05:00:00,0.0,-266.4,0.0,0.0,90.0,5.0,462.0
2012-11-11 06:00:00,0.0,-266.50999999999993,0.0,0.0,90.0,10.0,793.0
2012-11-11 07:00:00,0.0,-266.34999999999997,0.0,0.0,90.0,2.0,1120.0
2012-11-11 08:00:00,0.0,-266.38999999999993,0.0,0.0,90.0,5.0,1797.0
2012-11-11 09:00:00,0.0,-265.86999999999995,0.0,0.0,90.0,5.0,2687.0
2012-11-11 10:00:00,0.0,-265.28,0.0,0.0,90.0,5.0,3961.0
2012-11-11 11:00:00,0.0,-264.24999999999994,0.0,0.0,90.0,5.0,4086.0
2012-11-11 12:00:00,0.0,-262.87999999999994,0.0,0.0,90.0,5.0,3710.0
2012-11-11 13:00:00,0.0,-261.35999999999996,0.0,0.0,75.0,5.0,3733.0
2012-11-11 14:00:00,0.0,-258.69999999999993,0.0,0.0,20.0,4.0,3666.0
2012-11-11 15:00:00,0.0,-256.59,0.0,0.0,20.0,4.0,4012.0
2012-11-11 16:00:00,0.0,-255.15999999999997,0.0,0.0,20.0,5.0,4169.0
2012-11-11 17:00:00,0.0,-256.02,0.0,0.0,20.0,5.0,3636.0
2012-11-11 18:00:00,0.0,-258.00999999999993,0.0,0.0,20.0,10.0,3390.0
2012-11-11 19:00:00,0.0,-257.04999999999995,0.0,0.0,40.0,5.0,2660.0
2012-11-11 20:00:00,0.0,-254.72999999999996,0.0,0.0,90.0,1.0,2173.0
2012-11-11 21:00:00,0.0,-255.01999999999998,0.0,0.0,87.0,0.0,1924.0
2012-11-11 22:00:00,0.0,-256.59999999999997,0.0,0.0,87.0,0.0,2393.5
2012-11-11 23:00:00,0.0,-258.17999999999995,0.0,0.0,87.0,0.0,2863.0
2012-11-12 00:00:00,1.0,-258.17999999999995,0.0,0.0,87.0,0.0,1000.0
2012-11-12 01:00:00,0.0,-263.55999999999995,0.0,0.0,98.0,0.0,352.0
2012-11-12 02:00:00,0.0,-263.55999999999995,0.0,0.0,98.0,0.0,263.0
2012-11-12 03:00:00,0.0,-263.55999999999995,0.0,0.0,98.0,0.0,341.0
2012-11-12 04:00:00,0.0,-263.55999999999995,0.0,0.0,98.0,0.0,761.0
2012-11-12 05:00:00,0.0,-263.55999999999995,0.0,0.0,98.0,0.0,2467.0
2012-11-12 06:00:00,0.0,-263.55999999999995,0.0,0.0,98.0,0.0,5242.0
2012-11-12 07:00:00,0.0,-272.4,0.0,0.0,99.0,0.0,5390.0
2012-11-12 08:00:00,0.0,-272.4,0.0,0.0,99.0,0.0,2029.0
2012-11-12 09:00:00,0.0,-272.4,0.0,0.0,99.0,0.0,2096.0
2012-11-12 10:00:00,0.0,-273.87999999999994,0.0,0.0,90.0,1.0,2892.0
2012-11-12 11:00:00,0.0,-274.21,0.0,0.0,90.0,8.0,4245.0
2012-11-12 12:00:00,0.0,-274.35999999999996,0.0,0.0,90.0,8.0,4148.0
2012-11-12 13:00:00,0.0,-274.44999999999993,0.0,0.0,90.0,1.0,4362.0
2012-11-12 14:00:00,0.0,-274.9,0.0,0.0,90.0,1.0,4619.0
2012-11-12 15:00:00,0.0,-275.04999999999995,0.0,0.0,90.0,1.0,4755.0
2012-11-12 16:00:00,0.0,-275.69999999999993,0.0,0.0,90.0,1.0,5187.0
2012-11-12 17:00:00,0.0,-276.22999999999996,0.0,0.0,90.0,1.0,5186.0
2012-11-12 18:00:00,0.0,-276.53999999999996,0.0,0.0,90.0,1.0,3854.0
2012-11-12 19:00:00,0.0,-276.59,0.0,0.0,90.0,1.0,2641.0
2012-11-12 20:00:00,0.0,-277.10999999999996,0.0,0.0,90.0,8.0,2222.0
2012-11-12 21:00:00,0.0,-277.38999999999993,0.0,0.0,90.0,8.0,1943.0
2012-11-12 22:00:00,0.0,-277.90999999999997,0.0,0.0,90.0,8.0,1437.0
2012-11-12 23:00:00,0.0,-279.03,0.0,0.0,90.0,8.0,2409.0
2012-11-13 00:00:00,0.0,-279.24999999999994,0.0,0.0,90.0,8.0,905.0
2012-11-13 01:00:00,0.0,-279.65999999999997,0.0,0.0,90.0,1.0,367.0
2012-11-13 02:00:00,0.0,-279.71999999999997,0.0,0.0,90.0,8.0,290.0
2012-11-13 03:00:00,0.0,-280.28,0.0,0.0,75.0,1.0,317.0
2012-11-13 04:00:00,0.0,-280.36999999999995,0.0,0.0,90.0,1.0,775.0
2012-11-13 05:00:00,0.0,-280.15,0.0,0.0,20.0,8.0,2571.0
2012-11-13 06:00:00,0.0,-279.87999999999994,0.0,0.0,75.0,8.0,5541.0
2012-11-13 07:00:00,0.0,-279.44999999999993,0.0,0.0,90.0,8.0,6529.0
2012-11-13 08:00:00,0.0,-279.43999999999994,0.0,0.0,90.0,8.0,6242.0
2012-11-13 09:00:00,0.0,-279.24999999999994,0.0,0.0,75.0,8.0,5438.0
2012-11-13 10:00:00,0.0,-278.48999999999995,0.0,0.0,75.0,8.0,4656.0
2012-11-13 11:00:00,0.0,-277.94999999999993,0.0,0.0,90.0,8.0,4759.0
2012-11-13 12:00:00,0.0,-277.53,0.0,0.0,90.0,8.0,4943.0
2012-11-13 13:00:00,0.0,-277.25999999999993,0.0,0.0,90.0,1.0,4924.0
2012-11-13 14:00:00,0.0,-277.06999999999994,0.0,0.0,90.0,1.0,5409.0
2012-11-13 15:00:00,0.0,-276.78999999999996,0.0,0.0,75.0,1.0,5664.0
2012-11-13 16:00:00,0.0,-277.05999999999995,0.0,0.0,90.0,1.0,6436.0
2012-11-13 17:00:00,0.0,-277.23999999999995,0.0,0.0,90.0,1.0,6212.0
2012-11-13 18:00:00,0.0,-277.94999999999993,0.0,0.0,90.0,1.0,4324.0
2012-11-13 19:00:00,0.0,-278.03999999999996,0.0,0.0,90.0,1.0,2948.0
2012-11-13 20:00:00,0.0,-278.09,0.0,0.0,75.0,1.0,2604.0
2012-11-13 21:00:00,0.0,-278.38999999999993,0.0,0.0,20.0,1.0,2192.0
2012-11-13 22:00:00,0.0,-278.54999999999995,0.0,0.0,1.0,0.0,1563.0
2012-11-13 23:00:00,0.0,-279.15,0.0,0.0,20.0,1.0,1346.0
2012-11-14 00:00:00,0.0,-279.96999999999997,0.0,0.0,20.0,1.0,535.0
2012-11-14 01:00:00,0.0,-280.30999999999995,0.0,0.0,1.0,0.0,325.0
2012-11-14 02:00:00,0.0,-280.35999999999996,0.0,0.0,1.0,0.0,252.0
2012-11-14 03:00:00,0.0,-281.15999999999997,0.0,0.0,1.0,0.0,361.0
2012-11-14 04:00:00,0.0,-281.68999999999994,0.0,0.0,1.0,0.0,795.0
2012-11-14 05:00:00,0.0,-281.62999999999994,0.0,0.0,1.0,0.0,2620.0
2012-11-14 06:00:00,0.0,-281.47999999999996,0.0,0.0,1.0,0.0,5730.0
2012-11-14 07:00:00,0.0,-281.19999999999993,0.0,0.0,1.0,0.0,6792.0
2012-11-14 08:00:00,0.0,-279.9,0.0,0.0,1.0,0.0,6199.0
2012-11-14 09:00:00,0.0,-277.04999999999995,0.0,0.0,1.0,0.0,5216.0
2012-11-14 10:00:00,0.0,-274.40999999999997,0.0,0.0,40.0,1.0,4864.0
2012-11-14 11:00:00,0.0,-273.53,0.0,0.0,1.0,0.0,5477.0
2012-11-14 12:00:00,0.0,-271.29999999999995,0.0,0.0,1.0,0.0,5654.0
2012-11-14 13:00:00,0.0,-269.10999999999996,0.0,0.0,1.0,0.0,5761.0
2012-11-14 14:00:00,0.0,-268.37999999999994,0.0,0.0,1.0,0.0,6131.0
2012-11-14 15:00:00,0.0,-267.34999999999997,0.0,0.0,75.0,1.0,6415.0
2012-11-14 16:00:00,0.0,-268.28,0.0,0.0,75.0,1.0,7189.0
2012-11-14 17:00:00,0.0,-269.79999999999995,0.0,0.0,75.0,1.0,6968.0
2012-11-14 18:00:00,0.0,-270.41999999999996,0.0,0.0,90.0,1.0,5182.0
2012-11-14 19:00:00,0.0,-270.31999999999994,0.0,0.0,90.0,1.0,3536.0
2012-11-14 20:00:00,0.0,-270.31999999999994,0.0,0.0,90.0,1.0,3052.0
2012-11-14 21:00:00,0.0,-270.16999999999996,0.0,0.0,90.0,1.0,2665.0
2012-11-14 22:00:00,0.0,-269.77,0.0,0.0,90.0,1.0,2044.0
2012-11-14 23:00:00,0.0,-269.77,0.0,0.0,90.0,1.0,1841.0
2012-11-15 00:00:00,0.0,-269.81999999999994,0.0,0.0,90.0,1.0,575.0
2012-11-15 01:00:00,0.0,-270.03999999999996,0.0,0.0,90.0,1.0,325.0
2012-11-15 02:00:00,0.0,-270.28,0.0,0.0,90.0,1.0,294.0
2012-11-15 03:00:00,0.0,-270.42999999999995,0.0,0.0,90.0,1.0,371.0
2012-11-15 04:00:00,0.0,-270.8299999999999,0.0,0.0,90.0,1.0,817.0
2012-11-15 05:00:00,0.0,-271.38999999999993,0.0,0.0,90.0,1.0,2657.0
2012-11-15 06:00:00,0.0,-271.96,0.0,0.0,90.0,1.0,5814.0
2012-11-15 07:00:00,0.0,-272.98999999999995,0.0,0.0,75.0,1.0,6761.0
2012-11-15 08:00:00,0.0,-272.53999999999996,0.0,0.0,40.0,1.0,6171.0
2012-11-15 09:00:00,0.0,-269.85999999999996,0.0,0.0,20.0,1.0,5387.0
2012-11-15 10:00:00,0.0,-268.06999999999994,0.0,0.0,40.0,1.0,4704.0
2012-11-15 11:00:00,0.0,-267.27,0.0,0.0,1.0,0.0,4811.0
2012-11-15 12:00:00,0.0,-265.59,0.0,0.0,1.0,0.0,5115.0
2012-11-15 13:00:00,0.0,-263.03999999999996,0.0,0.0,40.0,1.0,5114.0
2012-11-15 14:00:00,0.0,-262.49999999999994,0.0,0.0,75.0,1.0,5597.0
2012-11-15 15:00:00,0.0,-263.00999999999993,0.0,0.0,75.0,1.0,5801.0
